"Edge","State","Street Address","City","Province","Postal Code","Longitude","Latitude"
"102951","CONNECTED","1615 Ellesmere Rd","Scarborough","ON","M1P 2Y3","-79.251961","43.771736"
"103163","CONNECTED","2020Trim Rd","Ottawa","ON","K4A 0G4","-75.453758","45.468784"
"106067","CONNECTED","4025 Yonge Street","Toronto","ON","M2P 2E3","-79.406288","43.744873"
"108156","CONNECTED","185 2e Rang","Saint-Louis-de-Blandford","QC","G0Z 1B0","-72.02562","46.266586"
"104803","OFFLINE","200 Main Street","Mistissini","QC","G0W 1C0","-73.866798","50.416046"
"104773","CONNECTED","220 rue du college","Pont-rouge","QC","G3H 0C6","-71.689545","46.743626"
"105894","CONNECTED","247 COTE JOYEUSE","saint-raymond","QC","G3L4AB","-71.833595","46.883408"
"106094","CONNECTED","415 Montée de la Source","Cantley","QC","J8V 3B5","-75.772499","45.539474"
"101145","CONNECTED","1191 boul. Decarie","St-Laurent","QC","H4L 3M8","-73.684578","45.515968"
"102026","CONNECTED","10 rue Brunet","Mont-St-Hilaire","QC","J3G 4S6","-73.185768","45.592625"
"103391","CONNECTED","2657 Boul du Cure - Labelle","Prevost","QC","J0R 1T0","-74.061165","45.841728"
"103484","CONNECTED","61 route 201","Coteau-du-Lac","QC","J0P 1B0","-74.182419","45.301289"
"103904","CONNECTED","3587 Boul Harvey","Jonquiere","QC","G7X 3B5","-71.232109","48.411934"
"104426","CONNECTED","2350 BD Sainte Sophie","Sainte Sophie","QC","J8L 6L1","-73.90126","45.820362"
"104442","CONNECTED","350 BD De la Seigneurie O","Blainville","QC","J7C5A1","-73.879944","45.66341"
"100454","CONNECTED","1494 boul. Talbot","Chicoutimi","QC","G7H 4C2","-71.061241","48.402275"
"100544","CONNECTED","396 Route 132","St-Constant","QC","J5A 2J8","-73.582161","45.392231"
"101173","CONNECTED","100 - 465 route du Pont","St-Nicolas","QC","G7A 2P9","-71.295998","46.716"
"101792","CONNECTED","99 Route 201","Hudson","QC","J0P 1P0","-74.226456","45.461155"
"102788","CONNECTED","1050 Ste-Genevieve","Chicoutimi","QC","G7G 2G6","-71.090073","48.451241"
"102929","CONNECTED","427 boul. Ste-Anne","Ste-Anne-des-Plaines","QC","J0N 1H0","-73.812675","45.765079"
"103039","CONNECTED","1750 boul. St-Paul","Chicoutimi","QC","G7J 4N1","-71.148239","48.357048"
"103191","CONNECTED","903 rue Industrielle","Bois-des-Filion","QC","J6Z4W4","-73.76899","45.680378"
"103251","CONNECTED","1000, rue Bagot","La Baie","QC","G7B2N9","-70.882172","48.338333"
"103957","CONNECTED","2681 Cote St. Charles","Saint Lazare De Vaudreuil","QC","J7T 2H8","-74.173531","45.434246"
"104041","CONNECTED","3895 Des Mouettes","Jonquiere","QC","G7X 0M4","-71.252724","48.396854"
"104522","CONNECTED","115 Rue Saint-Pierre","St-Constant","QC","J5A 2G8","-73.568375","45.374752"
"104978","CONNECTED","323 Route 172","Saint-Ambroise","QC","G7P 2N5","-71.306961","48.542965"
"104994","CONNECTED","3820 BD Harvey","Jonquiere","QC","G7X8T5","-71.247032","48.413666"
"105085","CONNECTED","1997 Boulevard Talbot","Chicoutimi","QC","G7H 8C4","-71.070618","48.392979"
"105269","CONNECTED","1766 Chemin Sainte Angélique","Saint Lazare","QC","J7T 2Z7","-74.134888","45.399471"
"106045","CONNECTED","7259 Rue Ottawa, Suite B1
CFB Bagotville","La Baie","QC","G0V 7A0","-70.989716","48.338833"
"106273","CONNECTED","2075 Tadoussac","Chicoutimi","QC","G7G 2V1","-71.060196","48.440434"
"100723","CONNECTED","618 Gustavus Rd PO Box 1210","Port Elgin","ON","N0H 2C0","-81.388634","44.435436"
"105218","CONNECTED","2011 RTE 133","St Jean Sur Richelieu","QC","J2X 4M5","-73.229767","45.288914"
"100018","CONNECTED","942 Dundas St","Woodstock","ON","N4S 1H3","-80.732834","43.133171"
"100179","CONNECTED","20 - 470 St Albert Rd","St. Albert","AB","T8N 5J9","-113.627777","53.648029"
"100741","CONNECTED","478 Centre St N","Napanee","ON","K7R 1P8","-76.963753","44.260685"
"101790","CONNECTED","3405 North Service Rd E","Windsor","ON","N8W 5R7","-82.955711","42.287838"
"102332","CONNECTED","2390 boul. Rene-Levesque","Jonquiere","QC","G7S 5Y5","-71.21315","48.407139"
"102422","CONNECTED","University of Manitoba  Room 248M University Centre","Winnipeg","MB","R3T 2N2","-97.137001","49.806999"
"102479","CONNECTED","525 Hwy 11 West","Fort Frances","ON","P9A 2T4","-93.430481","48.609364"
"102531","CONNECTED","5203 Discovery Way","Leduc","AB","T9E 8N4","-113.570206","53.265717"
"102777","CONNECTED","2667 boul du Royaume","Jonquiere","QC","G7S 5B8","-71.170044","48.405293"
"102803","CONNECTED","1401 boul. Talbot (Place du Royaume)","Chicoutimi","QC","G7H 6E1","-71.167358","48.404823"
"100871","CONNECTED","116 Wyse Rd","Dartmouth","NS","B3A 1M3","-63.578255","44.670532"
"102880","CONNECTED","6803 51st Street","Cold Lake","AB","T9M 1Z9","-110.206223","54.434978"
"103689","CONNECTED","1221 St. James St","Winnipeg","MB","R3H 0K9","-97.199692","49.901508"
"103702","CONNECTED","640 Dalton Ave","Kingston","ON","K7M 8N7","-76.520294","44.268566"
"104033","CONNECTED","310 Juliana Dr","Woodstock","ON","N4V 0A4","-80.753899","43.106564"
"105784","CONNECTED","535 Main St W","Palmerston","ON","N0G 2P0","-80.866249","43.832253"
"106071","CONNECTED","181 Bay St.
(BCE Place by Hockey Hall of Fame)","Toronto","ON","M5J 2V8","-79.378601","43.647263"
"106532","CONNECTED","10700 Bathurst Street","Vaughan","ON","L6A 4A6","-79.467987","43.883492"
"108101","CONNECTED","14 Community Road","Napanee","ON","K7R 3L4","-76.965958","44.267895"
"101473","CONNECTED","1269 Kings Rd","Sydney","NS","B1S 1E1","-60.22411","46.107388"
"101706","CONNECTED","29 Commercial St","Dominion","NS","B1G 1B3","-60.020447","46.211391"
"101717","CONNECTED","75 Bell Blvd
Halifax Airport","Enfield","NS","B2T 1K3","-63.523087","44.879284"
"102107","CONNECTED","1 Jubilee Drive","Stratford","PE","C1B 1L7","-63.086052","46.222641"
"102234","CONNECTED","1 Bell Blvd -  Main Level
Halifax International Airport","Enfield","NS","B2T 1K2","-63.509151","44.885998"
"103024","CONNECTED","45 Weatherbee Rd Sydney Health Park","Sydney","NS","B1M 0A1","-60.175823","46.113514"
"106354","CONNECTED","124 Beech Hill Rd","Antigonish","NS","B2G 0B4","-61.970001","45.611"
"106854","CONNECTED","9243 Trans Canada Highway","Whycocomagh","NS","B0E 3M0","-61.133888","45.970573"
"103239","CONNECTED","1717 Dundas Street
Toyota Plant,","Woodstock","ON","N4S0A4","-80.690422","43.146587"
"106896","CONNECTED","204 Dakota Dunes Way
Dakota Dunes Casino","Whitecap","SK","S7K 2L2","-106.703682","51.890316"
"100120","CONNECTED","6605 Tecumseh Rd E
Westwood Mall","Windsor","ON","N8T 1E7","-82.94558","42.310974"
"100643","CONNECTED","325 Toronto St S
Centre Dachat Place Versaille","Uxbridge","ON","L9P 1P3","-79.133179","44.08984"
"100847","CONNECTED","6892 Island Hwy N","Nanaimo","BC","V9V 1P6","-124.050377","49.239712"
"101361","CONNECTED","701 Centre St","Espanola","ON","P5E 1T3","-81.763756","46.25087"
"101780","CONNECTED","201 Madawaska Blvd","Arnprior","ON","K7S 1S6","-76.342026","45.432323"
"102451","CONNECTED","317 Garafraxa St S","Durham","ON","N0G 1R0","-80.816872","44.171364"
"102928","CONNECTED","245 8e Avenue","Dolbeau-Mistassini","QC","G8L 1Z5","-72.23455","48.881111"
"102990","CONNECTED","92 Mission Rd","Wawa","ON","P0S 1K0","-84.774597","47.989956"
"103993","CONNECTED","274-a Boul Phil-Latulippe","Témiscouata-sur-le-Lac","QC","G0L 1E0","-68.852722","47.665318"
"104286","CONNECTED","715 Rue L'Italien","Trois-Pistoles","QC","G0L 4K0","-69.161591","48.123188"
"104332","CONNECTED","4 Valleyview Drive","Bancroft","ON","K0L 1C0","-77.875305","45.053009"
"104739","CONNECTED","3738 Rue Queen","Rawdon","QC","J0K1S0","-73.710106","46.044823"
"104973","NEVER_ACTIVATED","87 Union St.","Kingston","ON","K7L 2N9","-76.494926","44.228279"
"105090","CONNECTED","1020 rue Louis-Cyr","St. Jean de Matha","QC","J0K 2S0","-73.529854","46.229416"
"105532","CONNECTED","770 St Albert Trail","St. Albert","AB","T8N 5J9","-113.632736","53.66264"
"105760","CONNECTED","6720 Hwy 35","Coboconk","ON","K0M 1K0","-78.800278","44.66069"
"102011","CONNECTED","438 Nugget Ave","Scarborough","ON","M1S 4A4","-79.241875","43.798912"
"102179","CONNECTED","3100 Major Mackenzie Dr Tiger Express Convenience Store","Maple","ON","L6A 1S1","-79.53743","43.849926"
"103909","NEVER_ACTIVATED","116 Barrie St.","Kingston","ON","K7L3N6","-76.491295","44.226337"
"101212","OFFLINE","Centre Regional Manicouagan 600 Boul Lafleche","Baie-Comeau","QC","G5C 2X8","-68.258308","49.202248"
"104943","CONNECTED","2061 RANG DE LA RIVIERE","Saint-Isidore","QC","G0S 2S0","-71.141129","46.545467"
"100081","CONNECTED","396 Welton St","Sydney","NS","B1P 5S7","-60.160122","46.144451"
"100110","CONNECTED","1058 Kings Rd","Sydney","NS","B1S 1C7","-60.218418","46.111847"
"100126","CONNECTED","644 Portland St","Dartmouth","NS","B2W 2N3","-63.526306","44.671268"
"100204","CONNECTED","106 King St","North Sydney","NS","B2A 3S5","-60.263218","46.214642"
"100575","CONNECTED","366 Park Rd","Florence","NS","B1Y 1N4","-60.273979","46.245674"
"100580","CONNECTED","95 Main St N","Montague","PE","C0A 1R0","-62.650333","46.170158"
"100660","CONNECTED","2249 Sydney Rd","Reserve Mines","NS","B1E 1J9","-60.056744","46.176292"
"100763","CONNECTED","3400 Plummer Ave","New Waterford","NS","B1H 1Y9","-60.086891","46.249054"
"100764","CONNECTED","479 George St","Sydney","NS","B1P 1K5","-60.191307","46.137039"
"100870","CONNECTED","646 Main St","Dartmouth","NS","B2W 3T7","-63.526512","44.684933"
"100872","CONNECTED","184 Pictou Rd","Bible Hill","NS","B2N 2T1","-63.251114","45.37767"
"100931","CONNECTED","267 Hwy 214
Elmsdale Shopping Center","Elmsdale","NS","B2S 1K8","-63.506466","44.976299"
"101398","CONNECTED","17 - 25 Meadow Bank Rd","Cornwall","PE","C0A 1H0","-63.219261","46.226788"
"101576","CONNECTED","2293 Kings Rd","Sydney","NS","B1L 1C2","-60.276672","46.070747"
"101588","CONNECTED","3811 Hwy 3","Chester","NS","B0J 1J0","-64.262573","44.572456"
"101716","CONNECTED","547 Grand Lake Rd","Sydney","NS","B1P 5T3","-60.15292","46.146683"
"101810","CONNECTED","369 Caldwell Rd","Dartmouth","NS","B2V 1A4","-63.490959","44.657833"
"101872","CONNECTED","134 Victoria Rd PO Box 1569","Lunenburg","NS","B0J 2C0","-64.324699","44.376259"
"101962","CONNECTED","3290 Lake Thomas Dr","Fall River","NS","B2T 1J2","-63.61137","44.817703"
"103182","CONNECTED","537 Malpeque Rd","Winsloe","PE","C1E 1Z2","-63.176762","46.292789"
"104391","CONNECTED","201 Churchill St.
Unit 101","Sydney","NS","B1S 3W3","-60.190434","46.118927"
"105241","CONNECTED","41 Main St.","Souris","PE","C0A 2B0","-62.259426","46.356293"
"105563","CONNECTED","275 Baker Dr","Dartmouth","NS","B2W 0L6","-63.528992","44.654873"
"105782","CONNECTED","110 Watt Common SW,  50th Ave & Ellerslie Ave","Edmonton","AB","T6X 1X2","-113.419258","53.422432"
"108337","CONNECTED","69 ON-529","Britt","ON","P0G 1A0","-80.496574","45.77113"
"100940","CONNECTED","368 ch. Principale CP 427 Iles-de-la-Madeline","Cap-Aux-Meules","QC","G4T 1C9","-61.866058","47.37701"
"104833","CONNECTED","125 City Centre Mall","Kitimat","BC","V8C 1T6","-128.654312","54.054565"
"102493","NEVER_ACTIVATED","9 Campus Drive
Lower Level Arts Building","Saskatoon","SK","S7N 5A5","-106.641487","52.131214"
"102805","CONNECTED","105 Administration Place University of Saskatchewan Geology Building","Saskatoon","SK","S7N 4L3","-106.632599","52.130066"
"103925","CONNECTED","201 Georgian Drive
Royal Victoria Hospital","Barrie","ON","L4M 6M2","-79.661148","44.414253"
"104100","CONNECTED","3745 Hwy 401 Eastbound Odessa Travel Centre","Odessa","ON","K0H 2H0","-76.804642","44.279743"
"104101","CONNECTED","592 Hwy 401 W
Northside Napanee Travel Plaza","Napanee","ON","K0H 2H0","-76.804596","44.279812"
"104269","CONNECTED","741 Boul Sir Wilfrid Laurier","Mont-St-Hilaire","QC","J3H 4X8","-73.176865","45.572395"
"103342","CONNECTED","659 Queen Street West","Toronto","ON","M6J1E6","-79.404404","43.646976"
"108116","CONNECTED","3136 Jefferson Blvd.","Windsor","ON","N8T 2W8","-82.941765","42.295506"
"108506","CONNECTED","1622 Rogers Stevens Dr","Kars","ON","K0A 2EO","-75.658203","45.155533"
"107445","CONNECTED","1317 175th street SW","Edmonton","AB","T6W 4H3","-113.621811","53.42276"
"107385","CONNECTED","519 Fifth St","Nanaimo","BC","V9R 1P2","-123.950874","49.15514"
"102607","CONNECTED","5115 Creekbank Rd
Bldg E","Mississauga","ON","L4W 5R1","-79.613541","43.645214"
"107461","CONNECTED","210B Highway 56","Indian Head","SK","S0G 2K0","-103.67897","50.531551"
"102589","CONNECTED","5005 Jean-Talon Est","Montreal","QC","H1S 3G6","-73.650383","45.496727"
"101575","CONNECTED","5985 ch. De La Cete-des-Neiges","Montreal","QC","H3S 1Z2","-73.630386","45.500443"
"100458","CONNECTED","8080 120 St
Scott Road Centre  101","Surrey","BC","V3W 3N3","-122.889214","49.150257"
"109400","CONNECTED","165 Main Street","Lillooet","BC","V0K 1V0","-121.925346","50.702579"
"104664","CONNECTED","3100 BD Moise Vincent","Saint-Hubert","QC","J3Z 0C4","-73.398277","45.476864"
"102226","CONNECTED","9801 Jane St","Vaughan","ON","L6A 3N9","-79.535713","43.848423"
"104312","CONNECTED","240 Wanless Drive","Brampton","ON","L7A 0X1","-79.816528","43.723484"
"106310","CONNECTED","171 Slater Street Ottawa","Ottawa","ON","K1P 5H7","-75.698318","45.420151"
"103881","CONNECTED","6245 Métropolitain est","Montreal","QC","H1S 1A9","-73.581467","45.591923"
"102558","CONNECTED","33389 Richmond St PO Box 478","Lucan","ON","N0M 2J0","-81.366669","43.171722"
"104665","CONNECTED","12338 Yonge St","Richmond Hill","ON","L4E 3E7","-79.452011","43.928535"
"104170","CONNECTED","750 Rue St. Paul","St-Remi","QC","J0L 2L0","-73.609215","45.258671"
"104141","CONNECTED","1376 Rue Du Pont","St-Lambert-de-Lauzon","QC","G0S 2W0","-71.193588","46.599918"
"100534","CONNECTED","244 Waverley Rd","Dartmouth","NS","B2X 2C5","-63.547626","44.69799"
"101974","CONNECTED","645 rue Commerciale","St-Jean-Chrysostome","QC","G6Z 2C1","-71.218437","46.738316"
"100130","CONNECTED","90 boul. Des Bois-Francs Sud","Victoriaville","QC","G6P 4S1","-71.948982","46.05785"
"105020","CONNECTED","12852 - 167 Ave NW","Edmonton","AB","T6V 1J6","-113.545021","53.630295"
"106859","CONNECTED","765A rte St-Jean-Baptisite","Ste. Martine","QC","J0S 1V0","-73.787933","45.261761"
"104458","CONNECTED","1986 Hwy #15
Codes Corner Esso DLR site","Kingston","ON","K7L 4V3","-76.422241","44.299141"
"106024","CONNECTED","2002 Queen Street, East","Toronto","ON","M4L 1J1","-79.299744","43.670303"
"108354","CONNECTED","50 Trout St
Petro Canada","Fort Smith","NT","X0E 0P0","-111.926682","60.009315"
"100463","CONNECTED","200 - 2980 Island Hwy N","Nanaimo","BC","V9T 5V4","-123.945946","49.174145"
"103111","CONNECTED","22 rue Principale Nord","Maniwaki","QC","J9E 2B3","-75.983002","46.377998"
"103281","CONNECTED","12, rue de la Grande-Place","Victoriaville","QC","G6S1E8","-71.927383","46.057159"
"100676","CONNECTED","TransCanada Hwy 104","Auld`s Cove","NS","B0H 1P0","-60.900002","46.033333"
"107490","CONNECTED","127 Route du Canton
(route 148)","Brownsburgh-Chatham","QC","J8G 1Z3","-74.394501","45.631401"
"101106","CONNECTED","159 Main St","Dartmouth","NS","B2X 1S1","-63.536568","44.682766"
"101309","CONNECTED","3340 boul. Des Sources","Dollard-Des-Ormeaux","QC","H9B 1Z9","-73.79686","45.48373"
"107328","CONNECTED","2510 8e Rue
2510 8e Rue","St-Prosper-de-Dorchester","QC","G0M 1Y0","-70.508736","46.22974"
"105858","CONNECTED","3600 Notre Dame Ouest","Montreal","QC","H4C 1PC","-73.580612","45.47963"
"100118","CONNECTED","1146 Portage Ave","Winnipeg","MB","R3G 0T1","-97.18129","49.883518"
"106104","CONNECTED","7205 Goreway Drive
Food courts unit 2A15","Mississauga","ON","L4T 2T9","-79.637505","43.718971"
"103434","CONNECTED","237 Main Est","Coaticook","QC","J1A 1N4","-71.800293","45.132614"
"101129","CONNECTED","169, 2em Rue Est","La Sarre","QC","J9Z 2G5","-79.200119","48.807728"
"106856","CONNECTED","1475 Jutras Ouest","Victoriaville","QC","G6T 2A9","-72.010811","46.053894"
"103059","CONNECTED","1410 Route 117","Val-David","QC","J0T 2N0","-74.214523","46.025108"
"106367","CONNECTED","632 - 2e rue LaSarre","La Sarre","QC","J9Z 2S5","-79.20079","48.790131"
"102124","CONNECTED","8226 Highway 1","Meteghan","NS","B0W 2J0","-66.160988","44.188324"
"102566","CONNECTED","166 Turgeon","Ste-Therese","QC","J7E 3J3","-73.833527","45.632996"
"104474","CONNECTED","407 Boulevard Sainte Adèle","Ste-Adele","QC","J8B 2N1","-74.125275","45.945107"
"105590","CONNECTED","160 Lepine","Buckingham","QC","J8l 4M4","-75.403603","45.57502"
"103066","CONNECTED","221 avenue Industrielle Route 132","La Pocatiere","QC","G0R 1Z0","-70.045052","47.36964"
"100461","CONNECTED","219 Ford St S PO Box 1654","Stellarton","NS","B0K 1S0","-62.660389","45.556778"
"102423","CONNECTED","2688 New Lakeshore Rd","Brights Grove","ON","N0N 1C0","-82.25312","43.028141"
"105824","NEVER_ACTIVATED","75 Ashtonbee Road","Scarborough","ON","M1L 4N4","-79.291611","43.730354"
"100892","CONNECTED","700  av. Atwater","Montreal","QC","H4C 2G9","-73.580269","45.484016"
"102986","CONNECTED","201 Avenue de La Gare","St-Sauveur","QC","J0R 1R3","-74.148407","45.889973"
"105407","CONNECTED","320 rang des Ecossais","Sainte Brigide D`Iberville","QC","J0J1X0","-73.028664","45.37429"
"101101","CONNECTED","153 Main St N","Exeter","ON","N0M 1S3","-81.483788","43.360409"
"107473","CONNECTED","1880 Oxford Street, West","London","ON","N6K 0J8","-81.360886","42.965172"
"103746","CONNECTED","332, 6th Ave SE
Unit 103","Calgary","AB","T2G4S6","-114.056","51.047001"
"103965","CONNECTED","2150 Hawkins Street","Port Coquitlam","BC","V3B 0G6","-122.735222","49.254288"
"103596","CONNECTED","501 Rue de l'Arena","St-Nicolas","QC","G7A 1C9","-71.313004","46.652"
"102730","CONNECTED","235 Ontario St","Mitchell","ON","N0K 1N0","-81.18808","43.463768"
"103134","CONNECTED","351-A chemin Yamaska R.R. 2","St-Germain-de-Grantham","QC","J0C 1K0","-72.567169","45.842834"
"102981","CONNECTED","4504 London Line","Wyoming","ON","N0N 1T0","-82.117271","42.980282"
"100351","CONNECTED","577 Main St","Dartmouth","NS","B2W 4K1","-63.526218","44.684986"
"102452","CONNECTED","508 Route 131","Notre Dame Des Prairies","QC","J6E 7Y8","-73.418999","46.056007"
"103173","CONNECTED","1445 Wilton Grove Rd","London","ON","N6N 1M3","-81.173676","42.929344"
"102810","CONNECTED","1410 Major Mackenzie Drive E","Richmond Hill","ON","L4S 1P5","-79.395256","43.879826"
"105095","CONNECTED","2035 rue Stanley","Montreal","QC","H3A 1R7","-73.575607","45.500446"
"101254","CONNECTED","202 ch. De La Gare","St-Sauveur","QC","J0R 1R3","-74.135536","45.90694"
"106853","CONNECTED","410A rue principale","Saint-Étienne-des-Grès","QC","G0X 2P0","-72.746414","46.423134"
"103959","CONNECTED","707 route de l'Église","St-Jean-Port-Joli","QC","G0R 3G0","-70.23793","47.192955"
"101084","CONNECTED","13300 Tecumseh Rd E","Tecumseh","ON","N8N 4R8","-82.869957","42.31321"
"102383","CONNECTED","9966 Grenville St","St. Peter`s","NS","B0E 3B0","-60.876534","45.65554"
"100685","CONNECTED","7 Blowers St","North Sydney","NS","B2A 2Y3","-60.248032","46.211067"
"100104","CONNECTED","20 Keil Dr S","Chatham","ON","N7M 3G8","-82.209213","42.39278"
"102017","CONNECTED","438 University Ave","Toronto","ON","M5G 2K8","-79.388565","43.654305"
"102816","CONNECTED","10376 152nd Street","Surrey","BC","V3R 4G8","-122.800789","49.191296"
"102675","CONNECTED","435 Woodlawn Rd W","Guelph","ON","N1K 1E9","-80.307365","43.543911"
"100835","CONNECTED","421 Lahave St
Bridgewater Mall","Bridgewater","NS","B4V 3A2","-64.51545","44.377197"
"103409","CONNECTED","114 Grand Boulevard","L`Ile-Perrot","QC","J0P 1K0","-73.958366","45.395061"
"100155","CONNECTED","50 Alphonse-DesJardins","Salaberry-de-Valleyfield","QC","J6S 2M4","-74.128189","45.258057"
"100733","CONNECTED","3 Windward Dr","Grimsby","ON","L3M 4E8","-79.602348","43.209427"
